34.7886,27.162,8.1196,0,0.016434,0.040806,0.000137285,0.000594,0.0002592,0.000126,0.0150732,0.001134,0.000000432,0.000021402,0.0017874
13.2373,11.8189,6.2988,66.0798,0.0571237,0.0320034,9.70068E-05,0.0019878,0.0001379,0.0004846,0.001101,0.0001035,3.834E-07,4.78236E-05,0.00448
16.902,13.1079,3.7002,13.5896,0.0323984,0.0308616,5.87649E-05,0.0012792,0.0001358,0.000072,0.0064307,0.0006055,2.396E-07,2.06297E-05,0.0017069
9.1281,5.0588,1.3933,22.0527,0.0114504,0.0220557,6.8105E-06,0.0010013,0.0001131,0.0000659,0.0022287,0.0005045,1.4754E-06,1.81187E-05,0.0032254
5.4767,2.3146,0.7548,10.4247,0.0086513,0.0155858,2.62818E-05,0.0003243,0.0000506,0.0000958,0.0011446,0.0003328,1.258E-07,0.00002253,0.0012671
13.1678,9.6446,2.8905,4.0454,0.0072553,0.0182664,4.86216E-05,0.0002384,0.0001056,0.0000538,0.0054636,0.00051,0.000000153,1.27846E-05,0.001296
22.516,11.8071,4.0382,19.9142,0.2198337,0.0750798,2.00093E-05,0.003923,0.0004264,0.0001788,0.0029522,0.000463,4.048E-07,5.85438E-05,0.0013556
17.0518,8.7124,2.8284,9.5895,0.2022765,0.0487116,8.84625E-05,0.0044361,0.0001494,0.0003014,0.0004003,0.0000832,4.313E-07,7.99405E-05,0.0011611
0.2042,0.1892,0.0895,0.0598,0.0011906,0.0004995,1.3908E-06,0.0000209,0.0000013,0.0000025,0.0000363,0.0000046,2.53E-08,5.338E-07,0.0001583
0.7906,3.0056,0.5257,3.253,0.0020788,0.0035818,6.72253E-05,0.0013891,0.0000068,0.0000136,0.0002042,0.0000705,6.32E-08,0.000003435,0.0039842
5.8272,20.9325,14.0863,40.9086,0.0240091,0.0130402,0.000196153,0.0011636,0.0000549,0.0001487,0.0002995,0.0000533,2.212E-07,2.48389E-05,0.0014666
9.9928,33.3614,22.7867,71.0758,0.0246668,0.0241482,0.000295217,0.0018274,0.0001007,0.0001619,0.0006925,0.0000812,1.578E-07,0.000040382,0.0034898
7.2742,4.467,1.5238,3.4339,0.0246967,0.0129204,8.22465E-05,0.0009026,0.0000487,0.0003239,0.0010793,0.0001176,0.000000461,4.87631E-05,0.0004133
18.1751,15.6896,7.8189,13.3365,0.1223277,0.0364358,0.00111351,0.0022931,0.0001395,0.0008094,0.0034403,0.0003759,1.0637E-06,0.000115742,0.0177925
3.5512,2.6904,1.0836,1.744,0.0246173,0.0042158,4.67541E-05,0.0004691,0.0000289,0.0001467,0.0000613,0.0000333,3.014E-07,1.67876E-05,0.0002006
0.407,1.9949,0.3473,0.7606,0.0025402,0.0028501,5.009E-07,0.0008146,0.0000027,0.0000041,0.0001239,0.0000091,4.22E-08,1.0432E-06,0.0000576
7.2562,9.6775,2.1088,8.5378,0.0469065,0.023621,0.003576141,0.0041697,0.0001156,0.0002977,0.0006714,0.0002656,4.313E-07,0.000035643,0.0446627
29.054,22.6543,6.7736,0.4501,0.0200726,0.0382678,0.000117894,0.0005773,0.0002182,0.0001074,0.012582,0.00095,0.00000036,0.000020115,0.0019646
0.033,0.041,0.0017,37.5975,0.0079073,0.0030146,3.14716E-05,0.0000077,0.0000023,0.0000064,0.000013,0.0000094,0,2.1184E-06,0.0008959
1.9247,1.3705,0.9262,5.0581,0.0394668,0.0174151,1.65846E-05,0.0000663,0.0000191,0.0000377,0.0003636,0.000021,2.16E-08,3.7116E-06,0.0010568
0.9428,0.179,0.0066,31.0842,0.0116836,0.0109252,5.437E-07,0.00001,0.0000251,0.0000126,0.0004312,0.0000474,0,6.6323E-06,0.0090603
2.4978,2.7635,0.4708,10.7508,0.0247466,0.02715,7.09718E-05,0.0019126,0.0000842,0.0000673,0.001189,0.000241,0,3.64871E-05,0.0116489
8.9488,13.4279,5.401,53.9764,0.0534782,0.0247931,6.01048E-05,0.0035629,0.0001,0.0003964,0.0008756,0.0000705,2.872E-07,2.76174E-05,0.0033388
7.2926,3.0282,1.4788,63.7028,0.0691121,0.0248642,2.48345E-05,0.0008,0.0000784,0.0003219,0.000809,0.0000721,2.737E-07,2.14135E-05,0.002474
14.7881,1.916,0.3192,90.1822,0.0222227,0.060016,0.000792952,0.0009256,0.000179,0.0001542,0.001839,0.000179,0,5.48885E-05,0.0220148
3.3322,0.3959,0.1486,36.3103,0.0117776,0.0196386,0.001258864,0.000354,0.0000662,0.000028,0.0008,0.0000783,0,2.46889E-05,0.0121357
4.2133,4.9828,3.3391,27.4806,0.0251444,0.0114809,4.20625E-05,0.00039,0.0000474,0.0001423,0.0003927,0.0000339,1.359E-07,1.32577E-05,0.0015991
1.6145,0.1363,0.0005,9.87,0.0038192,0.0140273,0,0.0000125,0.00005,0.0000166,0.0008897,0.0000931,0,7.1375E-06,0.0184432
0.4304,0.036,0,2.6308,0.0006176,0.0033915,0,0.0000033,0.0000133,0.0000044,0.0002373,0.0000248,0,1.9033E-06,0.0049172
26.5054,23.7978,4.3074,114.9118,0.0250219,0.0870775,0.000073916,0.0076266,0.0002079,0.0006538,0.0134705,0.001029,3.425E-07,0.000151572,0.0281316
9.1617,23.3697,15.7243,53.8781,0.0353902,0.0229257,0.000211668,0.0014326,0.0000932,0.0001662,0.0006217,0.0000744,2.425E-07,3.60505E-05,0.003036
14.5041,11.5282,6.4397,73.6911,0.0973963,0.0320698,0.000135986,0.0014647,0.0001465,0.0003742,0.0008534,0.0001305,8.166E-07,5.55009E-05,0.0037563
9.1289,4.7515,1.5923,29.3665,0.0251827,0.0139457,8.22465E-05,0.0011138,0.0000756,0.0002688,0.0003101,0.0000805,4.313E-07,4.42805E-05,0.0015793
0.8615,0.6083,0.2094,13.7911,0.0038423,0.0022527,1.13089E-05,0.0001241,0.0000062,0.0000381,0.0000079,0.0000118,5.93E-08,0.000004583,0.0000425
6.3958,4.461,1.5258,6.879,0.0220525,0.0071146,8.25003E-05,0.0009026,0.0000464,0.0002506,0.0000891,0.0000614,4.313E-07,3.40604E-05,0.0007807
6.5125,8.3803,4.7532,35.55,0.019421,0.0118384,9.94646E-05,0.0009313,0.0000551,0.0001896,0.0002404,0.0000606,2.899E-07,3.09923E-05,0.0012222
2.0225,2.7393,0.6303,7.0024,0.0102012,0.0038672,1.99924E-05,0.0009507,0.0000172,0.000066,0.0000668,0.0000188,1.227E-07,9.3752E-06,0.0003109
3.3885,12.9347,8.7078,38.3586,0.012015,0.0088059,0.000120987,0.0007143,0.0000313,0.0000894,0.0001677,0.0000349,1.131E-07,1.52522E-05,0.0008393
7.8107,8.0109,2.7006,28.5048,0.0745031,0.0169023,6.68537E-05,0.002231,0.0000799,0.0002463,0.0004173,0.000073,6.181E-07,2.79415E-05,0.0016466
6.3466,4.4457,1.5317,1.6995,0.025338,0.0082065,8.22603E-05,0.000905,0.0000476,0.0002479,0.0000759,0.0000648,4.313E-07,3.39044E-05,0.0007034
0.0924,1.9414,1.3809,0.283,0.0006052,0.0004702,1.67376E-05,0.0000602,0.0000006,0.0000072,0.0000766,0.0000046,3.1E-09,0.000001162,0.0000074
9.9092,6.7346,2.2856,3.0803,0.0362078,0.015643,0.000124457,0.001354,0.0000734,0.0003825,0.0002065,0.0000975,0.000000647,5.12858E-05,0.0021216
10.9651,7.7433,2.666,1.584,0.0393631,0.0112546,0.000143931,0.0015796,0.0000786,0.0004322,0.0001009,0.0001001,7.548E-07,5.83284E-05,0.000545
12.531,8.8481,3.0463,1.8051,0.0432684,0.0113663,0.000164493,0.0018053,0.0000897,0.000494,0.0001153,0.0001144,8.626E-07,0.000066661,0.0006185
16.0376,9.6684,3.384,10.1769,0.1295055,0.0446384,2.00093E-05,0.0021838,0.0003703,0.0001426,0.002717,0.0003411,4.048E-07,3.17099E-05,0.0011419
11.0109,11.42,6.3196,34.7054,0.1119086,0.0261366,0.000150029,0.0012565,0.0001057,0.0004056,0.0004409,0.0001074,9.697E-07,4.25345E-05,0.0016353
12.5224,8.4327,2.3912,24.3492,0.0485077,0.0795058,4.38926E-05,0.0055783,0.0001572,0.0001196,0.0040802,0.0005114,2.0939E-06,0.000095816,0.0073048
0.2711,0.1648,0.0505,0.5032,0.0015617,0.0018023,2.73522E-05,0.0000763,0.0000038,0.0000034,0.0001546,0.0000211,2.4E-09,5.539E-07,0.0015487
25.5319,15.8225,7.3221,88.4651,0.1125898,0.0513978,0.00021941,0.002811,0.0002357,0.0006601,0.0012386,0.0002176,1.1998E-06,0.000110742,0.005898
45.9771,44.106,12.2811,67.201,0.1877095,0.0578041,0.000514921,0.0128032,0.0003652,0.0016166,0.0010652,0.0004149,2.9232E-06,0.000226535,0.0050876
9.6345,4.2721,2.1289,55.7904,0.0740103,0.0235751,0.000053146,0.0007728,0.0001034,0.0002259,0.0006628,0.0000864,5.462E-07,3.37953E-05,0.002864
4.1046,3.8517,2.1555,8.4947,0.0741346,0.0088803,5.60049E-05,0.0003546,0.0000446,0.0001972,0.0001703,0.0000449,5.909E-07,1.14727E-05,0.0003486
5.3,4.7673,2.533,10.5435,0.0828411,0.0104896,7.18569E-05,0.0005091,0.0000543,0.0002474,0.0001912,0.0000568,6.963E-07,0.000017055,0.0004185
14.1899,44.375,29.3178,119.5249,0.0448038,0.0421209,0.000420624,0.0025291,0.0001341,0.000363,0.0010121,0.0001587,4.488E-07,6.57475E-05,0.0095874
30.0731,38.5033,24.3229,188.0459,0.057957,0.0685414,0.000358273,0.0036473,0.0002994,0.0004558,0.0020863,0.0002391,4.884E-07,0.000124852,0.0105002
5.5674,9.5715,2.5897,12.3839,0.0418858,0.0409852,4.14836E-05,0.0028724,0.0000354,0.000183,0.0004468,0.0000381,1.089E-07,1.67501E-05,0.0003332
2.9239,2.0646,0.7108,20.3004,0.011358,0.0047921,3.83817E-05,0.0004212,0.0000209,0.0001213,0.0000269,0.0000325,2.013E-07,1.55542E-05,0.0001443
10.3286,9.1957,2.095,52.5303,0.0305712,0.0216489,8.22465E-05,0.0031402,0.0000866,0.000291,0.0004241,0.0000935,4.313E-07,4.81877E-05,0.0019602
6.1838,21.9458,14.6553,41.4922,0.0209912,0.0129638,0.000208767,0.0012653,0.0000559,0.0001645,0.0002832,0.0000567,2.286E-07,2.77496E-05,0.0014269
5.3286,21.4696,11.5072,34.0419,0.0504524,0.0427147,0.000137462,0.0030408,0.0000399,0.0001631,0.0005128,0.00004,9.11E-08,1.26514E-05,0.0006588
0.6123,0.3904,0.1056,3.0315,0.0041057,0.003766,5.099E-07,0.000077,0.0000072,0.0000044,0.0002428,0.0000181,1.047E-07,7.334E-07,0.0001383
12.5345,8.858,3.0501,6.8109,0.0556096,0.0223746,0.000164493,0.0018053,0.0000901,0.0004955,0.0001153,0.0001158,8.626E-07,0.000066661,0.0006494
9.8322,12.251,6.9501,24.023,0.075683,0.0165337,0.000153901,0.0012714,0.0000893,0.0003518,0.0003477,0.0000923,7.692E-07,4.12808E-05,0.0013824
10.576,7.6204,2.286,6.3287,0.0155182,0.0193281,9.78875E-05,0.0004887,0.0000897,0.0000538,0.0044908,0.0004278,0.00000012,1.55073E-05,0.0050203
3.6904,2.2931,0.8048,7.3115,0.01791,0.0096082,0.000983478,0.0005425,0.0000464,0.0001376,0.0002056,0.0000652,2.156E-07,2.10706E-05,0.00815
21.5779,29.6434,7.1532,8.8152,0.0119796,0.0341155,2.13143E-05,0.007325,0.0006716,0.0002144,0.0050677,0.0007145,8.095E-07,2.09392E-05,0.0034236
6.2655,4.424,1.5232,0.9026,0.0216342,0.0056832,8.22465E-05,0.0009026,0.0000448,0.000247,0.0000576,0.0000572,4.313E-07,3.33305E-05,0.0003093
15.5008,14.9725,4.3168,40.0446,0.1315339,0.0573604,0.000150626,0.0039758,0.0001219,0.0006064,0.0007167,0.0001436,1.0661E-06,6.00509E-05,0.0017899
29.4796,22.7616,6.7782,4.1141,0.0216744,0.0395896,0.001509496,0.0008692,0.000247,0.0001252,0.0128269,0.0010376,0.00000036,1.86959E-05,0.0194928
10.7625,6.8226,2.0403,17.0134,0.0060201,0.024935,3.43211E-05,0.0001721,0.0000716,0.0000635,0.0042568,0.000511,0.000000108,1.57018E-05,0.0004586
1.0604,0.4104,0.1181,4.7626,0.0013524,0.0041052,6.69838E-05,0.000259,0.0000154,0.0000151,0.0003654,0.0001009,1.047E-07,3.4935E-06,0.0040999
0.8512,0.4109,0.1166,3.7036,0.0043048,0.0048236,7.04741E-05,0.0003254,0.0000117,0.0000149,0.0002803,0.00008,1.047E-07,4.3918E-06,0.0043553
7.4923,9.4534,3.2922,62.8169,0.0864318,0.0191147,9.16895E-05,0.0032682,0.0000785,0.0003297,0.0003111,0.0000778,7.355E-07,2.64337E-05,0.0008836
11.8926,6.0538,3.7193,72.4209,0.0782808,0.0320509,5.09295E-05,0.0008384,0.0001349,0.0003612,0.0010919,0.0000962,4.483E-07,3.69546E-05,0.0044821
1.752,0.7076,0.4388,10.2314,0.0208017,0.0135032,0.000008032,0.0000331,0.0000434,0.0000248,0.0007126,0.0000756,1.08E-08,6.1829E-06,0.0148398
0.4684,0.3648,0.1342,0,0.0002169,0.0005218,5.329E-07,0.0000102,0.0000157,0.0000046,0.0001195,0.0000084,2.02E-08,8.44E-08,0.0000336
12.4144,5.7012,1.7068,37.7601,0.1922618,0.053916,1.41207E-05,0.0058982,0.0001234,0.0000816,0.0006822,0.0000809,3.5E-09,5.48379E-05,0.0012239
8.3541,7.4315,4.9987,61.8347,0.2098124,0.0278916,8.57682E-05,0.0003347,0.000115,0.0003612,0.0006622,0.0000978,1.3414E-06,1.18149E-05,0.0023449
2.6191,0.32,0.0648,25.0162,0.011471,0.010222,0.000003108,0.0002224,0.00003,0.0000186,0.0002392,0.000022,0,1.19334E-05,0.0018226
4.4207,2.6995,0.72,28.6596,0.0262263,0.0158304,0.000584138,0.0010861,0.0000617,0.0001499,0.0004993,0.0000543,1.118E-07,1.60015E-05,0.0071518
11.6598,7.5872,3.2294,71.5399,0.0687457,0.03169,3.99519E-05,0.002022,0.0001309,0.0003889,0.0010934,0.0000927,3.809E-07,3.68124E-05,0.0044474
34.5666,30.1232,19.7178,214.3604,0.1885794,0.0965409,0.000249319,0.0029028,0.0003853,0.001271,0.0032953,0.0002706,9.757E-07,0.000110333,0.0132576
18.1352,16.8477,11.1058,111.694,0.1215503,0.0504646,0.000143354,0.0015065,0.0002054,0.0006172,0.0016842,0.0001466,0.000000676,5.57587E-05,0.0067791
5.4077,9.1366,6.2454,39.5637,0.0334335,0.0158056,7.76933E-05,0.0005778,0.0000605,0.0002496,0.0005279,0.0000445,1.712E-07,1.65789E-05,0.0020017
1.0481,0.1281,0.005,10.2615,0.005616,0.0119369,3.625E-07,0.0000067,0.0000291,0.0000128,0.0005194,0.0000546,0,4.8494E-06,0.0105181
2.9754,13.2501,9.2754,24.1193,0.0071394,0.0084657,0.000111584,0.0006126,0.0000323,0.0000301,0.0002525,0.0000226,5.8E-09,1.09799E-05,0.001271
3.3442,0.1134,0.0874,13.2132,0.0055672,0.0101268,0,0.000159,0.0000838,0.000029,0.0002888,0.000472,0,2.23775E-05,0.0041602
1.8719,16.3846,11.5491,34.5298,0.0124136,0.0061062,0.00013948,0.0006326,0.0000217,0.0000256,0.0001579,0.0000173,7.3E-09,8.4108E-06,0.0013051
5.8275,12.285,8.4237,57.4894,0.010252,0.0168752,0.000100426,0.0007837,0.0000629,0.0000524,0.000505,0.0000474,5.2E-09,2.19269E-05,0.00254
4.2368,2.4273,0.6277,27.7303,0.0196642,0.0114887,6.4589E-06,0.0009496,0.0000463,0.0002534,0.000448,0.0000329,1.006E-07,1.32216E-05,0.001583
9.8855,33.3136,23.2678,60.7935,0.059005,0.0271731,0.000285014,0.0015588,0.0001096,0.0005972,0.0010106,0.0000766,2.823E-07,2.94893E-05,0.0035433
1.669,15.6847,11.1332,17.4,0.0177384,0.0170461,0.001707481,0.0006478,0.0000659,0.0000406,0.0006538,0.0001,0.000000007,1.04479E-05,0.0225454
0.836,22.5176,2.6328,3.3033,0.0013918,0.0025317,0,0.0102998,0.000021,0.0000072,0.0000722,0.000118,0,5.5944E-06,0.00104
6.2923,4.0175,0.5459,40.048,0.0092158,0.0170444,3.982E-07,0.0019432,0.0000661,0.000357,0.0006796,0.0000444,5.6E-09,2.19045E-05,0.0025515
7.8625,0.89,0.2399,78.439,0.00508,0.031335,0,0.000675,0.000093,0.0000305,0.001685,0.0000865,0,0.00005593,0
0.0191,0.0081,0.003,1.8513,0.0004579,0.0007226,2.549E-07,0.0000347,0.0000004,0.0000009,0.0000081,0.0000021,0,7.492E-07,0.0000488
16.8766,1.6714,0.4987,186.7738,0.0122609,0.0483986,3.1262E-06,0.0008674,0.0001889,0.0000415,0.002617,0.000192,0,3.95717E-05,0
1.1961,0.1407,0.0133,7.1437,0.0049642,0.0123723,0.000348768,0.0000993,0.0000357,0.0000163,0.0006269,0.0000722,0,4.2736E-06,0.0141893
10.575,4.2625,1.2984,7.4625,0.1748125,0.0410125,0,0.0034625,0.0001,0.00005,0.0003125,0.0000199,0,0.00004375,0
7.3687,16.7387,11.4794,35.0203,0.0785198,0.015488,0.000160454,0.0009603,0.0000679,0.0001317,0.0003834,0.000046,0.00000013,2.29201E-05,0.001946
14.5461,12.6638,7.4794,72.273,0.1087719,0.0356391,0.000128387,0.0015339,0.0001573,0.0003326,0.0010048,0.0001261,7.919E-07,5.09683E-05,0.0042815
7.2011,6.5149,3.4871,15.3773,0.1149654,0.0145352,9.77151E-05,0.0006824,0.0000744,0.0003378,0.000265,0.0000776,9.582E-07,2.27641E-05,0.0005744
3.235,8.6347,5.7922,25.2598,0.0080971,0.0078531,7.84649E-05,0.0005362,0.0000318,0.0000585,0.0002101,0.0000277,6.39E-08,1.34442E-05,0.0010593
4.1474,6.3341,4.0128,30.71,0.0710532,0.0123616,7.26518E-05,0.0004086,0.0000466,0.0001824,0.000229,0.0000501,5.283E-07,1.13906E-05,0.000899
6.7839,4.4534,1.5252,3.1295,0.0263389,0.0094945,0.00111814,0.0009733,0.0000526,0.0002708,0.0003302,0.00011,4.372E-07,0.000039871,0.0012325
5.9779,12.2405,8.4575,21.7781,0.0972823,0.0554434,0.00031162,0.0018688,0.0000818,0.0003167,0.0036646,0.0005046,9.42E-08,8.46019E-05,0.0073796
12.4507,6.536,2.1387,9.2115,0.2520276,0.0589139,0.000495558,0.0031517,0.0001344,0.0003766,0.0006806,0.0002404,4.313E-07,6.68429E-05,0.0090039
6.7509,4.9748,1.3526,0.1947,0.0024842,0.0091749,7.0534E-06,0.0009491,0.0000701,0.0000447,0.0020106,0.0002091,1.3959E-06,3.7437E-06,0.0007497
34.8314,27.1486,7.9608,5.4528,0.0571524,0.0582518,0.000136233,0.0053396,0.0002658,0.0001443,0.0151299,0.0011662,0.00000042,2.58213E-05,0.0017572
7.3034,6.2865,1.7652,0.165,0.0035777,0.0090462,2.86966E-05,0.0004218,0.0000542,0.0000271,0.0031492,0.0002429,0.00000009,5.0053E-06,0.0003907
17.6922,13.6701,5.2499,6.9816,0.0749804,0.0175105,0.000240979,0.0025245,0.0001301,0.0007066,0.0001925,0.0001639,1.2871E-06,9.17427E-05,0.0009057
41.3933,45.553,9.8432,103.2778,0.0665496,0.090079,0.000201168,0.0130974,0.000412,0.0005756,0.0195052,0.0009986,0.000000887,0.000097932,0.0022361
4.1438,4.988,1.196,11.6489,0.0170364,0.00603,4.32675E-05,0.001659,0.0000338,0.0001391,0.0001164,0.0000382,2.492E-07,2.00635E-05,0.000554
8.2091,7.7034,4.311,26.9289,0.1489003,0.0188306,0.00011201,0.0007092,0.0000892,0.0003975,0.0003406,0.0000927,1.1818E-06,2.29454E-05,0.0006971
4.1297,8.5888,5.7589,32.6334,0.0083988,0.0105028,7.51751E-05,0.0005846,0.0000423,0.0000561,0.0003088,0.0000336,4.66E-08,0.000016491,0.0015549
1.8796,1.3272,0.457,26.7764,0.0081729,0.0045583,2.46739E-05,0.0002708,0.0000134,0.0000821,0.0000173,0.0000249,1.294E-07,9.9992E-06,0.0000928
4.4084,2.38,0.7919,18.8072,0.0127179,0.007685,0.000041377,0.0005358,0.0000363,0.000136,0.0001612,0.0000424,2.156E-07,2.17752E-05,0.0011341
8.9577,19.3751,12.3788,23.3291,0.0564512,0.0162803,0.000201154,0.001387,0.0000837,0.0002722,0.0003946,0.0000782,0.000000548,3.72532E-05,0.0017502
5.4634,25.5514,17.2938,14.6021,0.043523,0.010097,0.000244327,0.0012678,0.0000508,0.0001929,0.0002045,0.0000563,3.934E-07,2.21003E-05,0.0014109
4.936,2.4085,0.803,26.7131,0.0135334,0.0093619,4.11233E-05,0.0005781,0.000041,0.00014,0.0001857,0.0000525,2.156E-07,2.35552E-05,0.0009166
6.0355,4.7099,2.8908,34.2909,0.0306107,0.0153413,0.000044522,0.0005371,0.0000638,0.0002689,0.0005266,0.0000485,1.978E-07,2.07136E-05,0.0020262
4.0646,9.4465,6.0776,18.3265,0.0117967,0.0076681,9.43659E-05,0.0006825,0.0000364,0.0001023,0.0001875,0.0000347,1.473E-07,1.84281E-05,0.0009503
0.1273,0.0154,0.0019,0.4059,0.0004015,0.0010193,1.708E-07,0.0000066,0.0000017,0.0000058,0.0000759,0.0000058,1.5E-09,1.2758E-06,0.0002751
4.5374,2.6872,0.291,11.373,0.0077682,0.0273312,0,0.00114,0.000017,0.0003459,0.0045973,0.0002718,1.335E-07,6.94467E-05,0.0004526
6.4416,4.1242,0.9151,21.4066,0.0159046,0.0320829,4.81011E-05,0.0010213,0.0000616,0.0002005,0.00081,0.0001061,2.156E-07,2.63214E-05,0.01102
14.043,13.1296,4.5723,4.2231,0.0932242,0.0162045,0.000185935,0.0029856,0.000112,0.000579,0.0002286,0.0001327,0.000001198,6.69329E-05,0.0008026
12.5328,8.853,3.0482,1.8231,0.0492813,0.0166029,0.000164493,0.0018053,0.0000899,0.000494,0.0001153,0.0001144,8.626E-07,0.000066661,0.0006339
6.3399,4.7123,1.6649,1.4739,0.0225846,0.0073675,0.000082249,0.0011459,0.0000477,0.0002485,0.0000824,0.0000633,4.313E-07,3.39875E-05,0.0003092
1.3592,2.4111,0.4798,0.9757,0.0080238,0.0036197,0.00036646,0.0009693,0.0000164,0.0000548,0.0000747,0.0000328,8.63E-08,7.1286E-06,0.0045776
6.6547,4.424,1.5232,1.6388,0.0218077,0.0084099,8.22465E-05,0.0009026,0.0000452,0.0002526,0.0001051,0.0001055,4.313E-07,3.54555E-05,0.0003093
7.6783,4.7988,1.5984,3.6537,0.175392,0.0401906,0.000489342,0.0016745,0.0000747,0.0003502,0.000504,0.0001571,4.313E-07,4.36174E-05,0.0073836
5.4376,3.7534,1.0229,3.75,0.0026838,0.0101925,5.4812E-06,0.0007458,0.0000546,0.0000372,0.0016758,0.000161,1.0705E-06,3.9007E-06,0.0006166
1.2106,0.4176,0.1136,4.127,0.0090984,0.013267,4.0182E-06,0.0001687,0.00001,0.0000096,0.0003521,0.0000402,0.000000224,3.4016E-06,0.0005335
2.8592,2.8122,1.333,0.0116,0.0038136,0.0051417,2.2145E-06,0.0001317,0.0000102,0.0000267,0.0004918,0.0000536,3.796E-07,0.000001069,0.0000173
15.788,17.0519,5.6264,55.5494,0.1533717,0.0333562,0.000135852,0.0048639,0.0001629,0.0005001,0.0008459,0.0001468,1.2696E-06,5.59102E-05,0.004495
14.5304,8.0572,2.7172,62.912,0.043478,0.0231662,0.000141875,0.0018317,0.0001173,0.0004617,0.0004277,0.0001361,0.000000744,7.17301E-05,0.0021844
12.7884,16.6792,7.3966,10.1872,0.2434747,0.0271457,0.003311208,0.0039117,0.0001204,0.0004218,0.0003286,0.0001793,5.607E-07,5.49191E-05,0.0071844
9.0005,3.9156,1.6211,59.6417,0.0473965,0.022272,5.47135E-05,0.0008149,0.00009,0.000217,0.0005944,0.0000874,4.168E-07,3.70792E-05,0.0036441
10.9419,28.0257,18.1996,16.5536,0.142999,0.0202514,0.000298939,0.0016734,0.0001095,0.0004649,0.0004092,0.0001084,1.2114E-06,3.79427E-05,0.0011899
0.34,0.2348,0.0832,0.2013,0.0044005,0.0032671,7.5341E-06,0.000064,0.0000036,0.0000136,0.000027,0.0000121,2.16E-08,2.3574E-06,0.0027118
14.8955,11.0572,4.0878,2.5759,0.0098904,0.0233906,5.02039E-05,0.000492,0.0004844,0.0001588,0.0038984,0.0004152,6.071E-07,1.26284E-05,0.0278934
9.1782,22.585,15.2094,33.7111,0.0437588,0.0394633,0.00021922,0.0011368,0.0000526,0.000228,0.00043,0.000414,3.921E-07,3.61311E-05,0.0006277
22.336,15.8224,5.4381,12.886,0.0790934,0.0209102,0.000291975,0.0033124,0.000165,0.0008768,0.0002046,0.000203,1.5311E-06,0.000118323,0.008211
